,Family,Type,Base Constraint,Base Extension Distance,Base Offset,Base is Attached,Location Line,Related to Mass,Room Bounding,Top Constraint,Top Extension Distance,Top Offset,Top is Attached,Unconnected Height,Area,Length,Design Option,Category,Family and Type,Type Id,Phase Created,Phase Demolished,Enable Analytical Model,Structural,Structural Usage,Type Name,Family Name,Horizontal Profile Offset,Vertical Profile Offset,Volume,Angle,Rebar Cover,Profile,Material,Host,Level,Moves With Nearby Elements,Offset from Host,Host Id,Height,Render Appearance,Render Appearance Properties,Tire Material,Elevation from Level,Default Elevation,Assembly Code,Assembly Description,OmniClass Number,OmniClass Title,Type Comments,Instructions,Schedule Level,Diameter,Overall Length,Radius,Fire Rating,Complies To Buy American Act,Complies to NAFTA,Percentage of Recycled Content,MasterFormat Section Number,ADA Compliant,Copyright,Description,Industry Standards,Manufacturer,Material Note,Model,OmniClass Code,Technical Data,URL,Version,Warranty Information,Material and Finish,Installation Type,Depth,Width,Low Emitting Material,Buy American Act,MasterFormat Number,MasterFormat Title,Modeling Code,Accessory Material,Dimensional Limits,Total Depth,Total Height,Total Width,Frame Material,Reflective Material,Cabinet Material,Base Level,Column Location Mark,Column Style,Moves With Grids,Top Level,Structural Material,Base Connection,Top Connection,Ht,b,kr,t,A,Section Shape,Shape,W,Height Offset From Level,Perimeter,Absorptance,Roughness,Coarse Scale Fill Color,Coarse Scale Fill Pattern,Heat Transfer Coefficient (U),Thermal Mass,Thermal Resistance (R),Parking Length,Parking Width,pl,pw,Accesible Aisle,Mark,Mounting Height,Piping Material,Toilet - Bowl Material,Toilet - Seat Material,System Type,Flow Pressure,Cold Water Connection Diameter,Cold Water Connection Radius,Hot Water Connection Diameter,Hot Water Connection Radius,Waste Connection Diameter,Waste Connection Radius,Nominal Depth,Nominal Height,Nominal Width,Faucet,OmniClass,Product URL,Sink Material,CWFU,HWFU,WFU,CW Connection,HW Connection,Vent Connection,Waste Connection,Offset,Corner Mullion,Position,Thickness,Width on side 1,Width on side 2,Define Thermal Properties by,Bold,Italic,Text Font,Text Size,Offset from Path,Angled Joins,Baluster Offset,Landing Height Adjustment,Rail Connections,Railing Height,Tangent Joins,Use Landing Height Adjustment,Baluster Family,Baluster Length,Baluster Separation,Baluster Shape,Baluster Spacing Type (Stair Railing Only),Baluster Width,Balusters Per Tread (Stair Railing Only),Rail Shape,Railing Thickness,Railing Width,Desired Stair Height,Actual Number of Risers,Actual Riser Height,Actual Tread Depth,Desired Number of Risers,Tread/Riser Start Number,Maximum Riser Height,Minimum Run Width,Minimum Tread Depth,Construction Method,Function,Landing Type,Run Type,Cut Mark Type,Left Lateral Offset,Left Support,Left Support Type,Middle Support,Middle Support Number,Middle Support Type,Right Lateral Offset,Right Support,Right Support Type,Offset Base,Offset Top,Spacing Axis 1,Spacing Axis 2,Base Offset From Level,Cutoff Level,Cutoff Offset,Fascia Depth,Maximum Ridge Height,Rafter Cut,Slope,Default Thickness,Elevation at Bottom,Elevation at Top,Span Direction,Display in Hidden Views,Frame Type,Hardware,Type Mark,Glazing Material,Handle Material,Sill Height,Head Height,Wall Closure,Trim Projection Ext,Trim Projection Int,Trim Width,Door Material,Trim Projection Ext.,Trim Projection Int.,Trim Width Ext.,Trim Width Int.,Analytic Construction,Construction Type Id,Solar Heat Gain Coefficient,Visual Light Transmittance,Default Sill Height,Window Inset,Glass Pane Material,Sash Material,Categorize as,Wrapping at Ends,Wrapping at Inserts,Center Mark Visible,Justification,Number,Automatically Embed,Curtain Panel,Join Condition,Adjust for Mullion Size,Layout,Spacing,Border 1 Type,Border 2 Type,Interior Type
151211,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 6 15/16""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151276,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151337,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151371,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 6 15/16""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151950,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 6 15/16""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151957,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151964,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
151971,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 6 15/16""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
152352,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 0""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
152359,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
152366,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",203 SF,"7' - 8 1/8""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,204.16 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
152373,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,Finished Floor,"0' - 0""","3' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"23' - 0""",50 SF,"1' - 0""",None,OST_Walls,Exterior - Brick on Mtl. Stud,Exterior - Brick on Mtl. Stud,New Construction,None,No,No,0,Exterior - Brick on Mtl. Stud,Basic Wall,,,41.97 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 1 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
183777,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",Finished Floor,"0' - 0""","0' - 0""",No,0,No,Yes,Lower Parapet,"0' - 0""","-2' - 0""",No,"23' - 0""",550 SF,"25' - 8 3/32""",None,OST_Walls,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",New Construction,None,No,No,0,"Interior - 5 1/2"" Partition (1-hr)",Basic Wall,,,252.31 CF,,,,,,,,,,,,,,,,C1010145,Partitions - Drywall w/ Metal Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 5 1/2""",,,,,,,,,,,,,,,,,,,18946,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,
185622,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",Finished Floor,"0' - 0""","0' - 0""",No,0,No,Yes,Lower Parapet,"0' - 0""","-2' - 0""",No,"23' - 0""",661 SF,"30' - 7 3/4""",None,OST_Walls,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",New Construction,None,No,No,0,"Interior - 5 1/2"" Partition (1-hr)",Basic Wall,,,303.17 CF,,,,,,,,,,,,,,,,C1010145,Partitions - Drywall w/ Metal Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 5 1/2""",,,,,,,,,,,,,,,,,,,18946,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,
204942,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",Finished Floor,"0' - 0""","0' - 0""",No,0,No,Yes,Lower Parapet,"0' - 0""","-2' - 6 3/4""",No,"22' - 5 1/4""",1444 SF,"67' - 10 1/32""",None,OST_Walls,"Interior - 5 1/2"" Partition (1-hr)","Interior - 5 1/2"" Partition (1-hr)",New Construction,None,No,No,0,"Interior - 5 1/2"" Partition (1-hr)",Basic Wall,,,661.66 CF,,,,,,,,,,,,,,,,C1010145,Partitions - Drywall w/ Metal Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 5 1/2""",,,,,,,,,,,,,,,,,,,18946,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,
149285,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",381 SF,"38' - 1 3/16""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,12,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
149649,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
150515,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",178 SF,"18' - 0 3/8""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
150568,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
150605,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
152074,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
152110,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
152146,Storefront,Storefront,Finished Floor,,"0' - 0""",No,,No,Yes,None,,"0' - 0""",No,"10' - 0""",180 SF,"18' - 0""",None,OST_Walls,Storefront,Storefront,New Construction,None,No,No,0,Storefront,Curtain Wall,,,,0.00°,,,,,,,,,,,,,,,B2020200,Curtain Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0' - 0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Yes,Glazed,1,No,1,"3' - 0""","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular","2.5"" x 5"" rectangular"
146777,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,Finished Floor,"0' - 0""","0' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"3' - 0""",70 SF,"23' - 2 11/16""",None,OST_Walls,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,New Construction,None,No,No,0,Exterior - CMU on Mtl. Stud,Basic Wall,,,103.78 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 5 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
146843,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,Finished Floor,"0' - 0""","0' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"3' - 0""",23 SF,"62' - 6 1/8""",None,OST_Walls,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,New Construction,None,No,No,0,Exterior - CMU on Mtl. Stud,Basic Wall,,,34.70 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 5 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
146897,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,Finished Floor,"0' - 0""","0' - 0""",No,1,No,Yes,None,"0' - 0""","0' - 0""",No,"3' - 0""",24 SF,"79' - 8 7/16""",None,OST_Walls,Exterior - CMU on Mtl. Stud,Exterior - CMU on Mtl. Stud,New Construction,None,No,No,0,Exterior - CMU on Mtl. Stud,Basic Wall,,,35.31 CF,,,,,,,,,,,,,,,,B2010158,Ext. Wall - Brick Veneer w/ Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1' - 5 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,
